Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Population Type,location,urbanRural,accommodationType,Female 0-4,Female 5-11,Female 12-17,Female 18-59,Female 60 or more,Female Unknown,Female Total,Male 0-4,Male 5-11,Male 12-17,Male 18-59,Male 60 or more,Male Unknown,Male Total,Total
2013,AFG,AFG,Afghanistan,Afghanistan,IDP,Takhar : Wilayat - Province,R,S,32,48,34,107,5,0,226,33,47,35,98,9,0,222,448
2013,AFG,AFG,Afghanistan,Afghanistan,IDP,Uruzgan : Wilayat - Province,R,I,1510,2245,1573,5004,247,0,10579,1549,2208,1649,4453,420,0,10279,20858
2013,AFG,AFG,Afghanistan,Afghanistan,IDP,Wardak : Wilayat - Province,R,I,916,1363,955,3037,150,0,6421,940,1340,1001,2703,255,0,6239,12660
2013,AFG,AFG,Afghanistan,Afghanistan,IDP,Zabul : Wilayat - Province,R,I,934,1389,973,3095,153,0,6544,958,1366,1020,2755,260,0,6359,12903
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Badakhshan : Wilayat - Province,R,I,9,33,22,75,0,0,139,5,29,29,116,9,0,188,327
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Badghis : Wilayat - Province,R,I,11,35,20,52,0,0,118,0,30,20,77,5,0,132,250
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Baghlan : Wilayat - Province,R,I,345,1216,851,2298,108,0,4818,349,1297,877,2123,243,0,4889,9707
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Balkh : Wilayat - Province,R,I,305,1050,734,2436,167,0,4692,295,1105,805,2145,232,0,4582,9274
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Balkh : Wilayat - Province,U,I,9,39,41,85,6,0,180,11,54,34,89,13,0,201,381
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Bamyan : Wilayat - Province,R,I,12,99,80,306,29,0,526,11,79,73,274,42,0,479,1005
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Daykundi : Wilayat - Province,R,I,6,34,22,82,7,0,151,10,36,21,92,13,0,172,323
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Dispersed in the country / territory,R,I,25,133,130,188,0,0,476,35,106,106,118,7,0,372,848
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Farah : Wilayat - Province,R,I,88,336,288,756,36,0,1504,98,392,290,684,58,0,1522,3026
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Faryab : Wilayat - Province,R,I,62,348,267,762,51,0,1490,73,392,246,616,100,0,1427,2917
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Ghazni : Wilayat - Province,R,I,48,235,213,618,61,0,1175,60,283,235,578,88,0,1244,2419
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Ghor : Wilayat - Province,R,I,0,5,7,22,0,0,34,0,6,9,36,6,0,57,91
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Helmand : Wilayat - Province,R,I,270,1028,703,1524,98,0,3623,264,1024,803,1442,173,0,3706,7329
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Herat : Wilayat - Province,R,I,92,339,242,885,45,0,1603,76,347,270,831,79,0,1603,3206
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Herat : Wilayat - Province,U,I,196,734,611,3031,149,0,4721,147,868,654,2811,227,0,4707,9428
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Jowzjan : Wilayat - Province,R,I,172,827,591,1889,166,0,3645,171,851,588,1665,237,0,3512,7157
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Kabul : Wilayat - Province,R,I,493,2489,1922,4937,249,0,10090,494,2574,2008,4610,525,0,10211,20301
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Kabul : Wilayat - Province,U,I,657,3481,2975,10214,592,0,17919,645,3845,2973,8704,903,0,17070,34989
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Kandahar : Wilayat - Province,R,I,166,938,651,1258,73,0,3086,168,874,783,1349,136,0,3310,6396
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Kandahar : Wilayat - Province,U,I,189,845,707,1516,98,0,3355,205,883,758,1697,164,0,3707,7062
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Kapisa : Wilayat - Province,R,I,40,198,149,479,22,0,888,47,196,161,427,37,0,868,1756
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Khost : Wilayat - Province,R,I,78,354,297,728,67,0,1524,61,391,360,628,86,0,1526,3050
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Kunar : Wilayat - Province,R,I,571,1664,1099,2554,131,0,6019,596,1750,1254,2510,246,0,6356,12375
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Kunduz : Wilayat - Province,R,I,813,2873,1945,4718,252,0,10601,927,3013,2048,4536,446,0,10970,21571
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Laghman : Wilayat - Province,R,I,434,1839,1225,2847,131,0,6476,408,1824,1236,2692,237,0,6397,12873
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Logar : Wilayat - Province,R,I,273,1174,913,2157,115,0,4632,282,1279,967,1898,216,0,4642,9274
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Nangarhar : Wilayat - Province,R,I,1690,6222,4504,10591,556,0,23563,1658,6473,4768,9742,984,0,23625,47188
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Nangarhar : Wilayat - Province,U,I,488,1539,1201,2767,165,0,6160,501,1606,1232,2313,288,0,5940,12100
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Nimruz : Wilayat - Province,R,I,8,36,27,99,6,0,176,11,55,37,115,8,0,226,402
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Nuristan : Wilayat - Province,R,I,14,36,37,50,0,0,137,16,42,29,51,5,0,143,280
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Paktia : Wilayat - Province,R,I,277,1246,996,2383,173,0,5075,268,1300,1039,1878,296,0,4781,9856
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Paktika : Wilayat - Province,R,I,8,33,21,65,5,0,132,7,29,33,48,10,0,127,259
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Panjshir : Wilayat - Province,R,I,10,43,55,149,5,0,262,9,52,53,131,7,0,252,514
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Parwan : Wilayat - Province,R,I,124,661,511,1471,54,0,2821,136,706,548,1409,130,0,2929,5750
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Samangan : Wilayat - Province,R,I,44,170,116,303,28,0,661,27,186,123,259,39,0,634,1295
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Sar-e Pol : Wilayat - Province,R,I,89,403,317,838,63,0,1710,79,422,338,800,112,0,1751,3461
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Takhar : Wilayat - Province,R,I,125,459,305,794,48,0,1731,121,461,308,789,85,0,1764,3495
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Urozgan : Wilayat - Province,R,I,5,56,32,70,5,0,168,11,48,29,76,8,0,172,340
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Wardak : Wilayat - Province,R,I,46,213,200,653,34,0,1146,42,258,210,522,82,0,1114,2260
2013,AFG,AFG,Afghanistan,Afghanistan,OOC,Zabul : Wilayat - Province,R,I,21,117,92,199,8,0,437,25,140,112,205,32,0,514,951
2013,AFG,AFG,Afghanistan,Afghanistan,RDP,Badghis : Wilayat - Province,R,I,167,248,174,553,27,0,1169,171,244,182,492,46,0,1135,2304
2013,AFG,AFG,Afghanistan,Afghanistan,RDP,Hilmand : Wilayat - Province,R,I,1223,1818,1274,4052,199,0,8566,1254,1788,1335,3607,340,0,8324,16890
2013,AFG,AFG,Afghanistan,Afghanistan,RDP,Hirat : Wilayat - Province,R,I,0,8,6,14,0,0,28,0,8,6,12,0,0,26,54
2013,AFG,AFG,Afghanistan,Afghanistan,RDP,Wardak : Wilayat - Province,R,I,187,278,195,619,31,0,1310,192,273,204,551,52,0,1272,2582
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Badakhshan : Wilayat - Province,R,I,5,5,7,11,0,0,28,0,7,6,28,0,0,41,69
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Badghis : Wilayat - Province,R,I,9,12,9,22,0,0,52,6,10,8,20,5,0,49,101
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Baghlan : Wilayat - Province,R,I,185,248,158,440,21,0,1052,183,249,170,398,50,0,1050,2102
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Balkh : Wilayat - Province,R,I,65,125,100,351,13,0,654,83,121,105,345,33,0,687,1341
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Balkh : Wilayat - Province,U,I,0,5,0,12,0,0,17,0,0,9,7,0,0,16,33
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Bamyan : Wilayat - Province,R,I,5,5,5,35,5,0,55,5,11,0,34,5,0,55,110
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Daykundi : Wilayat - Province,R,I,0,8,0,22,0,0,30,0,5,5,16,0,0,26,56
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Dispersed in the country / territory,R,I,53,123,98,255,9,0,538,69,106,71,107,8,0,361,899
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Farah : Wilayat - Province,R,I,32,56,43,114,0,0,245,43,41,30,128,7,0,249,494
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Faryab : Wilayat - Province,R,I,59,60,42,123,0,0,284,56,84,50,115,14,0,319,603
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Ghazni : Wilayat - Province,R,I,28,45,38,147,7,0,265,32,43,39,133,14,0,261,526
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Ghor : Wilayat - Province,R,I,0,5,0,7,0,0,12,0,9,0,11,0,0,20,32
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Helmand : Wilayat - Province,R,I,153,216,152,304,18,0,843,150,189,160,302,40,0,841,1684
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Herat : Wilayat - Province,R,I,21,37,52,173,8,0,291,31,58,47,199,11,0,346,637
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Herat : Wilayat - Province,U,I,57,89,97,545,18,0,806,45,106,68,573,20,0,812,1618
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Jowzjan : Wilayat - Province,R,I,70,73,57,156,10,0,366,51,78,57,165,16,0,367,733
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Kabul : Wilayat - Province,R,I,162,221,201,457,29,0,1070,165,257,188,373,44,0,1027,2097
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Kabul : Wilayat - Province,U,I,227,448,153,1902,69,0,2799,236,365,344,1630,97,0,2672,5471
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Kandahar : Wilayat - Province,R,I,112,149,119,221,12,0,613,109,161,120,231,31,0,652,1265
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Kandahar : Wilayat - Province,U,I,122,192,146,326,14,0,800,130,187,151,323,37,0,828,1628
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Kapisa : Wilayat - Province,R,I,5,12,7,26,0,0,50,9,12,13,35,0,0,69,119
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Khost : Wilayat - Province,R,I,34,37,27,80,8,0,186,30,29,32,66,10,0,167,353
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Kunar : Wilayat - Province,R,I,75,96,54,132,5,0,362,65,74,49,126,9,0,323,685
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Kunduz : Wilayat - Province,R,I,333,435,294,805,45,0,1912,340,464,333,715,77,0,1929,3841
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Laghman : Wilayat - Province,R,I,80,111,91,205,7,0,494,85,107,71,192,19,0,474,968
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Logar : Wilayat - Province,R,I,95,186,130,295,18,0,724,116,141,121,206,27,0,611,1335
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Nangarhar : Wilayat - Province,R,I,361,547,366,900,44,0,2218,404,502,346,757,61,0,2070,4288
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Nangarhar : Wilayat - Province,U,I,91,136,108,271,19,0,625,104,138,103,207,27,0,579,1204
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Nimruz : Wilayat - Province,R,I,10,5,5,16,0,0,36,5,9,5,8,0,0,27,63
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Nuristan : Wilayat - Province,R,I,9,0,0,0,0,0,9,0,7,0,0,0,0,7,16
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Paktia : Wilayat - Province,R,I,143,190,138,375,27,0,873,130,197,151,272,45,0,795,1668
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Paktika : Wilayat - Province,R,I,11,12,9,22,0,0,54,5,12,7,22,0,0,46,100
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Panjshir : Wilayat - Province,R,I,6,12,0,17,0,0,35,5,7,6,20,0,0,38,73
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Parwan : Wilayat - Province,R,I,37,58,44,101,5,0,245,30,70,44,87,12,0,243,488
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Samangan : Wilayat - Province,R,I,5,10,14,34,0,0,63,6,27,12,32,5,0,82,145
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Sar-e Pol : Wilayat - Province,R,I,53,80,61,171,16,0,381,57,80,61,185,17,0,400,781
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Takhar : Wilayat - Province,R,I,57,83,43,133,10,0,326,52,86,50,121,19,0,328,654
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Urozgan : Wilayat - Province,R,I,0,6,6,8,0,0,20,0,0,8,10,0,0,18,38
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Wardak : Wilayat - Province,R,I,15,21,27,48,5,0,116,14,20,12,34,6,0,86,202
2013,AFG,AFG,Afghanistan,Afghanistan,RET,Zabul : Wilayat - Province,R,I,17,25,20,45,5,0,112,21,37,19,49,7,0,133,245
2013,IRN,AFG,Iran (Islamic Republic of),Afghanistan,ASY,Kabul : Wilayat - Province,U,I,0,0,0,0,0,0,0,0,0,0,16,0,0,16,16
2013,IRN,AFG,Iran (Islamic Republic of),Afghanistan,REF,Herat : Wilayat - Province,U,I,0,0,0,0,9,0,9,0,5,8,9,0,0,22,31
2013,IRN,AFG,Iran (Islamic Republic of),Afghanistan,REF,Kabul : Wilayat - Province,U,I,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2013,PAK,AFG,Pakistan,Afghanistan,ASY,Kabul : Wilayat - Province,U,I,0,11,8,5,0,0,24,0,5,7,9,0,0,21,45
2013,PAK,AFG,Pakistan,Afghanistan,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16791
2013,PAK,AFG,Pakistan,Afghanistan,REF,Kunar : Wilayat - Province,R,I,0,8,0,0,0,0,8,0,0,6,0,0,0,6,14
2013,PAK,AFG,Pakistan,Afghanistan,REF,Nangarhar : Wilayat - Province,R,I,0,0,0,7,0,0,7,0,0,6,0,0,0,6,13
2013,PAK,AFG,Pakistan,Afghanistan,REF,Paktia : Wilayat - Province,R,I,0,0,7,0,0,0,7,0,0,0,0,0,0,0,7
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Badakhshan : Wilayat - Province,R,I,198,224,239,438,85,0,1184,194,221,240,435,89,0,1179,2363
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Badghis : Wilayat - Province,R,S,2316,2616,2792,5107,988,0,13819,2263,2579,2796,5073,1039,0,13750,27569
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Baghlan : Wilayat - Province,R,S,144,162,173,318,61,0,858,140,160,173,315,64,0,852,1710
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Balkh : Wilayat - Province,R,I,1254,1417,1512,2767,536,0,7486,1226,1397,1514,2748,563,0,7448,14934
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Balkh : Wilayat - Province,U,I,62,70,75,136,26,0,369,60,69,75,135,28,0,367,736
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Bamyan : Wilayat - Province,R,I,0,5,6,8,0,0,19,0,5,6,8,0,0,19,38
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Daykundi : Wilayat - Province,R,I,0,6,7,9,0,0,22,0,6,7,10,0,0,23,45
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Farah : Wilayat - Province,R,I,2200,2485,2652,4853,939,0,13129,2149,2450,2656,4818,987,0,13060,26189
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Faryab : Wilayat - Province,R,S,3589,4054,4327,7917,1532,0,21419,3507,3998,4333,7861,1611,0,21310,42729
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Ghazni : Wilayat - Province,R,I,3264,3687,3936,7200,1393,0,19480,3189,3636,3941,7149,1465,0,19380,38860
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Ghor : Wilayat - Province,R,S,3201,3615,3859,7062,1366,0,19103,3127,3565,3864,7010,1437,0,19003,38106
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Helmand : Wilayat - Province,R,I,10287,11620,12404,22695,4390,0,61396,10052,11458,12421,22531,4618,0,61080,122476
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Herat : Wilayat - Province,U,I,1502,1697,1811,3313,641,0,8964,1468,1673,1813,3290,674,0,8918,17882
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Hirat : Wilayat - Province,R,I,7990,9025,9635,17629,3410,0,47689,7807,8900,9648,17500,3587,0,47442,95131
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Jawzjan : Wilayat - Province,R,I,1070,1209,1290,2362,457,0,6388,1046,1192,1292,2344,480,0,6354,12742
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Kabul : Wilayat - Province,R,I,228,258,275,505,98,0,1364,223,255,276,501,105,0,1360,2724
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Kabul : Wilayat - Province,U,I,2658,3002,3205,5863,1134,0,15862,2597,2960,3209,5821,1193,0,15780,31642
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Kandahar : Wilayat - Province,R,I,3014,3405,3634,6650,1287,0,17990,2945,3357,3639,6602,1354,0,17897,35887
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Kandahar : Wilayat - Province,U,I,1339,1513,1615,2955,571,0,7993,1309,1492,1617,2933,601,0,7952,15945
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Kapisa : Wilayat - Province,R,I,600,678,724,1325,256,0,3583,587,669,725,1315,269,0,3565,7148
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Khost : Wilayat - Province,R,I,831,938,1002,1833,355,0,4959,812,925,1003,1820,373,0,4933,9892
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Kunar : Wilayat - Province,R,I,2802,3165,3379,6182,1196,0,16724,2738,3121,3383,6137,1258,0,16637,33361
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Kunduz : Wilayat - Province,R,I,1030,1163,1241,2271,439,0,6144,1006,1147,1243,2255,463,0,6114,12258
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Laghman : Wilayat - Province,R,I,608,687,733,1341,259,0,3628,594,677,734,1331,273,0,3609,7237
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Logar : Wilayat - Province,R,I,1198,1353,1445,2643,511,0,7150,1171,1334,1446,2624,538,0,7113,14263
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Nangarhar : Wilayat - Province,R,I,7666,8660,9245,16914,3271,0,45756,7491,8540,9255,16792,3442,0,45520,91276
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Nangarhar : Wilayat - Province,U,I,121,136,145,266,52,0,720,118,134,147,264,54,0,717,1437
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Nimroz : Wilayat - Province,R,I,41,46,49,90,17,0,243,40,45,49,89,19,0,242,485
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Nuristan : Wilayat - Province,R,I,477,539,576,1053,204,0,2849,467,532,577,1046,214,0,2836,5685
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Paktika : Wilayat - Province,R,S,290,327,350,639,124,0,1730,283,323,350,635,130,0,1721,3451
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Paktya : Wilayat - Province,R,S,491,555,593,1084,210,0,2933,480,547,593,1076,222,0,2918,5851
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Panjsher : Wilayat - Province,R,I,103,117,125,228,44,0,617,101,115,125,226,46,0,613,1230
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Parwan : Wilayat - Province,R,I,502,567,605,1107,214,0,2995,490,559,606,1099,224,0,2978,5973
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Samangan : Wilayat - Province,R,I,82,93,99,181,35,0,490,80,91,99,180,38,0,488,978
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Sar-e Pol : Wilayat - Province,R,I,1094,1236,1319,2414,467,0,6530,1069,1219,1321,2396,491,0,6496,13026
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Takhar : Wilayat - Province,R,S,40,45,48,89,17,0,239,39,45,48,88,19,0,239,478
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Uruzgan : Wilayat - Province,R,I,1933,2184,2331,4266,825,0,11539,1889,2154,2335,4235,868,0,11481,23020
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Wardak : Wilayat - Province,R,I,2331,2633,2810,5142,995,0,13911,2277,2596,2814,5105,1046,0,13838,27749
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,Zabul : Wilayat - Province,R,I,1084,1224,1307,2391,462,0,6468,1059,1207,1309,2374,486,0,6435,12903
2014,AFG,AFG,Afghanistan,Afghanistan,OOC,Badakhshan,U,I,5,7,6,21,0,0,39,5,7,6,20,0,0,38,77
2014,AFG,AFG,Afghanistan,Afghanistan,OOC,Badakhshan : Wilayat - Province,R,I,14,20,17,54,5,0,110,15,21,15,49,5,0,105,215
2014,AFG,AFG,Afghanistan,Afghanistan,OOC,Badghis : Wilayat - Province,R,S,9,12,10,36,0,0,67,9,13,10,28,5,0,65,132
2014,AFG,AFG,Afghanistan,Afghanistan,OOC,Badghis : Wllayat - Province,U,I,0,8,6,16,0,0,30,0,8,6,15,0,0,29,59
2014,AFG,AFG,Afghanistan,Afghanistan,OOC,Baghlan : Wilayat - Province,R,S,141,202,172,560,25,0,1100,145,207,155,494,47,0,1048,2148
2014,AFG,AFG,Afghanistan,Afghanistan,OOC,Baghlan : Wllayat - Province,U,I,442,635,540,1759,79,0,3455,456,652,486,1554,147,0,3295,6750
2014,AFG,AFG,Afghanistan,Afghanistan,OOC,Balkh : Wilayat - Province,R,I,104,150,126,415,19,0,814,108,154,115,367,35,0,779,1593
2014,AFG,AFG,Afghanistan,Afghanistan,OOC,Balkh : Wilayat - Province,U,I,416,598,508,1656,74,0,3252,429,613,458,1462,139,0,3101,6353
2014,AFG,AFG,Afghanistan,Afghanistan,OOC,Bamyan : Wilayat - Province,R,I,26,38,31,105,5,0,205,27,39,29,93,9,0,197,402
2014,AFG,AFG,Afghanistan,Afghanistan,OOC,Bamyan : Wilayat - Province,U,I,23,33,27,89,5,0,177,23,33,25,80,8,0,169,346
2014,AFG,AFG,Afghanistan,Afghanistan,OOC,Daykundi : Wilayat - Province,R,I,18,26,23,71,5,0,143,19,27,20,64,6,0,136,279
2014,AFG,AFG,Afghanistan,Afghanistan,OOC,Farah : Wilayat - Province,R,I,19,27,22,73,5,0,146,19,28,21,66,6,0,140,286
